C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_403.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_403.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_403.jpg, 0, 0, 0, 8.235074E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_503.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_503.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_503.jpg, 0, 0, 0, 8.205089E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_613.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_613.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_613.jpg, 0, 0, 0, 8.209096E-05
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_723.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_723.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_723.jpg, 0, 0.2472264, 0, 0.1499727
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_827.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_827.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_827.jpg, 0, 0.5586475, 0, 0.6168579
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_44_933.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_44_933.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_44_933.jpg, 0, 0.8435949, 0, 1.474906
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_45_039.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_45_039.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_45_039.jpg, 0, 1, 0, 2.930217
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_45_142.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_45_142.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_45_142.jpg, 0, 1, 0, 4.102314
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_45_249.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_45_249.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_45_249.jpg, 0, 1, 0, 5.267095
C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\center_2020_02_12_13_34_45_352.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\left_2020_02_12_13_34_45_352.jpg, C:\Users\Asus\Desktop\Autonomous Driving\Data7\IMG\right_2020_02_12_13_34_45_352.jpg, 0, 1, 0, 6.420564
